Label AOC3 ARHGAP11A ARHGAP20 ARHGAP6 ASF1B BAIAP2L1 BLM BRI3BP CACNB2 CAMK2A CAV1 CCNA2 CCNB1 CCNE1 CDC20 CDC25A CDC45 CDC6 CDCA3 CDCA5 CDH13 CDK1 CDT1 CENPF CENPM CFL2 CLEC3B CRTAP CSRP1 DBNDD1 DIXDC1 DSTN DTL E2F1 E2F2 E2F8 ERCC6L ESCO2 ESPL1 EXO1 EZH1 EZH2 FAM72B FAM72D FAM83H FANCA FANCD2 FANCI FEN1 FOXM1 FOXP2 GAS1 GINS1 GTSE1 HDGF HIC1 HIST1H2AM HLF HMMR HSPB7 JPH2 KCNS2 KIF11 KIF2C KIF4A KLF17 KLF9 LGI4 LOC283856 LTBP4 MCM10 MEF2C MELK MMRN2 MYBL2 MYLK NDN NEK2 NR2F2 NUP210 NUSAP1 OIP5 OSR2 PABPC5 PBK PEG3 PKMYT1 PPP1R12B PRDM8 PRLHR PTTG1 RAD51 RAD54L RCC2 RECK RECQL4 RELT RRM2 RUNX1T1 SAP30L SDC1 SOCS2 SORBS1 SOX15 ST14 STAT5B STIL SYNE1 TACC3 TBC1D2B TGFB1I1 TIMP3 TK1 TLCD1 TMEM196 TMEM8A TNXB TOP2A TPM1 TRAF4 TYMS UBE2T UHRF1 ZBTB16 ZBTB4 ZEB1
TCGA-A5-A1OH-01 0 -0.11648477685379 0.630484933080572 1.15448453449182 1.10706849573562 0.421242784817841 -1.12253435631645 0.894227125079498 -0.780094337693821 1.23840512369442 1.11316727565235 1.01151279311943 0.763370050119899 0.43641778693298 0.501402916138665 0.407050713747106 1.08098194408868 0.740693261190456 0.846819520573598 0.497224170788947 0.91881784616603 0.663774325013974 1.30949445815025 0.190484014469336 0.926234568451644 0.1409920321282 1.67965673486791 -0.0360520831817201 0.849949582984052 0.2297753600248 -0.78090440597375 0.746585010903468 0.196368399322184 1.22228187787841 1.16831022568159 0.209542629616052 0.246639665006559 0.721342640335826 0.0511216366702964 0.761548221453547 0.734233424387809 0.0830973348252944 0.00551285523618928 1.36697427959718 1.39344783205499 -0.434526480834685 0.335002586732111 0.829484515122281 1.06324210289103 0.994032760190894 0.710499502568726 1.72746665816465 1.4473427713604 1.61354757190319 0.767716957919432 -0.293580890317542 0.630682396395717 0.721370686726391 0.182058226641281 0.741716764440507 1.15935715248865 0.975159545020345 0.701526211771965 0.693717539257759 0.629605050328909 0.597117157430118 0.0495759483118031 -0.249260894155243 1.28613850355931 2.87609261964414 1.16964672584388 0.726605892258105 0.318969161080338 0.552702393543073 0.0146341334914595 0.555763389167641 0.338292225803252 -0.410611680359874 0.703182227913939 0.212096749301323 -0.0251124750068061 0.896773132988837 0.622352159606616 1.00074024351585 1.39525390660641 -0.012763576160706 2.12689347832637 0.158449878918538 0.0730707355577222 0.665261477640022 -0.145948932502929 0.482288499873549 0.600653063428635 0.560683864696337 -0.0795428401044781 1.91714813203489 0.406872226136105 0.348926526673878 0.432623803854554 1.84130895615865 -0.644359892001835 0.460632306947552 -0.0107573169234148 0.0741229562156639 -0.193341036603749 -2.78190324388461 0.149923342604103 0.30814026485001 0.420430675991055 0.487160231688238 0.346284314525511 0.58215283479505 1.12322784422984 0.870201996980154 -0.254795961544546 0.544743800184938 -1.73047700018166 0.532996572351489 1.12481713191871 1.27357410259946 0.0236121911798561 0.986508863101191 0.625467837268953 0.539136067261458 -0.429122492534429 -0.605837203583373 1.3492191331693
TCGA-BS-A0V7-01 0 1.03444414687814 -1.81947594578691 1.41700629867729 0.545400097481205 -2.41467348658434 -0.289390100185207 -1.9818151595727 -0.311364618001083 0.606665966840372 1.3162693147327 -0.354076867492518 -0.391613029858096 -2.84463061741204 -1.2470749672328 -0.90703371398072 -1.29782250643602 -3.6719925600269 -1.33962659445784 -0.812217540360178 -1.73309123516325 -0.0109606124646193 -1.86567710516011 -0.387603845144574 -2.51121378376268 -1.32700452580082 -1.02410661107886 2.15980880116647 1.33719206634603 -0.629222114786966 -2.02382254954912 -0.89701135823618 -2.72275757602449 -1.60381777097539 -0.520021064467828 -0.519058188828119 -1.94844272205125 -0.624676070224932 -3.63046151441914 -1.76398009007789 -1.8326096387924 0.901276817775521 -0.771388297129036 -1.49158543000892 -1.9785415019069 -0.231016110274302 0.748354331343618 -1.26540809247934 -0.670343692165726 -2.50318391424001 -1.30372920245143 -0.82238464366076 -0.35788810307389 -2.75927549327805 -1.73166261278705 -2.73942025946267 2.91527025773957 1.30891454080482 0.501274476100524 -3.40747634501352 0.610564627368035 0.145051560405171 1.59296867207085 -2.72727365898866 -2.30775090055639 -2.32771018962486 -0.658556672244897 -0.70354786118013 1.91193205293232 -0.661720981227941 1.66160587941208 -1.11528271593068 1.41358639120143 -2.54376351457587 0.836849967339024 -0.84179701144405 -0.0406530338261103 1.41677683682977 -4.29206958993341 0.697009553836259 -0.243155301410773 -2.30924641879075 -4.03203015304651 1.72724144197076 1.68676951883425 -1.36601755740212 1.36484313533269 -3.44999780073943 -0.296538275923946 0.651285617954908 -0.576158321835209 -2.30711297402946 -0.688450975207034 -1.08092652112485 -1.61731524151112 0.332441398493371 0.547503617030141 0.220999065245636 -1.71980848153956 1.43647962485089 -0.604236746572077 -0.939609490964168 0.62183916247366 -1.25936322550193 1.80617158753411 -0.802776307163044 -0.0151154437976874 -1.96762464798082 0.0806912186041992 -0.602672652282111 0.552294658403515 1.55807265184306 0.380829881634507 -1.28072814637799 -0.489109343615049 2.47754994928982 -0.76790101933308 1.87915257519601 -2.545975182477 -0.65229729544596 0.404701768420191 -2.2304136208233 -3.03594819342733 -1.32517993104334 1.64799816030492 1.44426755869299 0.815282669123682
TCGA-QF-A5YT-01 0 -0.448315952035402 0.0603829022835766 -1.11742490866782 -0.576327194239303 0.47256711496025 0.291584995694453 0.550996642316624 0.219502429681641 -1.27288994118737 1.38019903928797 -0.115098676885427 0.54943641862985 0.679522041005409 -0.2869753486379 0.306409782006651 1.07593389976053 0.688238429898398 0.611304261351843 0.520153772103894 0.585947284666968 -0.0336337564172109 0.540012914091896 0.773029971491308 0.0645541801340732 0.859922714395057 -0.000136116173672131 0.495032806611271 0.507026991455673 -0.103095863022425 1.84020670479639 -0.847356574390767 0.185086753040651 0.0936729019594672 0.65741430971165 0.62372166172587 0.199747406065826 0.0529914900423413 0.393869691119801 0.108284751132927 0.200189240142523 -0.887550621420113 0.667334796426476 0.2061334065308 -0.174255529367506 -0.0371647685078207 0.217837000287072 0.246665864479228 0.734293550153641 0.942227126498862 0.448495556781009 -0.82238464366076 -0.408876327886386 0.720937808615616 0.366493096229527 0.145505644019658 0.212546203934238 -0.1266111343877 -1.53775661904307 0.259368119895069 -0.851981751825724 -0.293710928843907 -0.755105594125428 0.367004028486389 0.408100252632137 0.302130788645305 -0.287302040066801 -1.88975017243106 -0.268468988847741 -0.661720981227941 -0.383498543654191 0.251934925912451 -0.40712067636808 0.409332887483385 -0.045563811486666 0.422709090762751 -0.62185502951006 0.181395801804503 0.376123990933608 -0.470861349512931 0.768381111070557 0.220952615059948 0.584361841618329 0.0768102554766105 -0.27953728566181 0.743917902123147 -0.347290653650417 0.716770504321758 -0.763123083407424 -0.241027116831175 -0.576158321835209 0.767588434365802 0.604028943814138 0.428865581979203 0.281591531751638 -0.974761739928433 0.150791190325269 -0.17782241048676 0.771859512201619 -0.934097201479642 -0.245646626747973 1.46407136992545 0.0904607002266984 0.700507998979489 -0.761222581690319 0.800748531919459 -1.01139670411845 -0.454012296155306 -1.04818239266645 0.598896752685198 -1.2140407406689 0.10675415115249 -0.642444601147007 0.215457593493256 0.350005997491274 -0.547768428177382 1.34085742178103 -0.574399391964466 0.22582152467085 -0.268541244719994 0.912665033288609 0.850298382497541 0.468704832574576 0.823740152603366 -0.900595771895742 -0.932753480884372 -0.463155946149032
TCGA-AJ-A6NU-01 0 0.492262376776454 -0.111717876774538 1.05723343127108 0.495993177766745 -0.212958535888639 0.849910751590229 0.036990201725744 1.730939366376 -0.642161207722632 -0.481465349267411 -0.0184755651714191 0.321858144647989 0.000390692835465137 0.100082412451276 0.0998672542872339 -0.72704774089443 0.137675547806815 0.345531171255714 -0.325076545663454 0.159256762730873 0.440998151386424 -0.0137739744198855 -0.329839640157263 0.124011763375231 -0.576063015694967 -0.991132800537958 0.0534087404999869 -0.220796896347064 -0.443728332202876 -0.407132700734542 0.675671532892401 -0.119517696560742 0.336918868959377 -0.274457273701369 -0.477279015217716 0.412620772702371 0.534001787602047 0.825424562564932 0.573131911151491 0.433798532159121 0.0259853983401425 -0.0565305251476006 -0.0932666804217954 0.24330537944024 0.361404322418282 -0.571359427329211 0.40613806543402 -0.441605292656914 -0.0935010899488781 0.211197889384272 -0.00723763978779906 -0.662991731708983 0.0706795072150242 0.285882692008474 1.18002543212494 -0.000191864633213974 -0.472352542377342 1.26145114819714 0.765003340671198 -0.420010218047014 -0.853769815545609 1.03131337606355 0.606707853230154 0.366571596389719 0.326735468390297 -0.395352292619783 0.651451270190332 0.117415326933694 0.414489908589586 0.167553866907948 0.288471051048537 0.818850621367539 0.445360082027776 0.781627733260176 0.24710811186825 -0.0609614997386468 0.24362985166944 0.0635801727541803 0.222218715609576 -0.0283107562888602 -0.319498206959047 -0.431026625936316 0.235304495375577 0.394050087633099 0.213872394588043 0.98354623969858 0.000584004513620809 0.204799898819355 0.23007156948895 -0.576158321835209 -0.0517727548666799 -0.386481919499688 0.272185369990103 -0.355088902434518 0.323229660896037 -0.144261595212241 -0.606722069114486 0.00816843935656185 1.01728372665262 0.589552739415378 0.795492013187793 0.288832531161432 0.534679505064192 -0.353141394233125 0.557557862560122 0.628406211556944 1.8119183900819 0.735294639320531 -0.00178313129845986 0.311497480142604 -0.510583361366242 0.356559283427813 -0.11697978802088 0.510681898425814 0.610460155664664 0.155804950751366 0.458477482604598 0.437055696118176 0.790792305740511 -0.124906859699399 -0.0449426676692041 -0.259383110281155 -0.577623727225633 0.134426539364744 -0.1019650590748 0.259780526168144
TCGA-EY-A3QX-01 0 -0.0526576850934254 0.97970973728606 -0.48257570305729 1.06731860475114 0.446759637516049 0.908193751462547 0.848321963765901 1.00191852239969 -0.31220183647791 -0.647692261081688 -0.490635833553713 0.352091799853531 0.341638625451267 -0.161039465623972 0.0280370631427278 0.0293982441139923 0.285958592081481 0.858325124330449 0.550317501157643 1.1923637449805 -0.0385360578123658 1.01322505331137 0.672022221645802 0.785621323681526 -0.275398814371258 0.364001694286082 -0.730533144058972 -0.807919746173616 -0.0426443792514133 0.110724540948232 -0.382811896467612 -0.171359547330642 0.615628590161363 0.776794511182014 -0.294662655252583 1.38107162168814 0.627638458860336 0.266657018682093 0.467079824153334 0.402179707897695 1.04431162299056 0.840885428663986 0.646444813335382 0.575310348451766 -0.523604190822881 0.313328712482819 -0.00984285832399577 0.510241595621688 0.147745924090082 1.22394185824478 -0.0972909594806187 -0.705970470194657 0.648463916032215 0.523314896078422 0.355181011707618 -0.843383049863089 0.405551101102146 -0.261453850069805 0.421074174739749 -0.37254300123179 -0.663356420022508 -0.755105594125428 1.06185121478383 0.959095532898293 0.765950584890824 -0.374752548052912 0.202020102100391 -0.0819030659597404 -0.661720981227941 -0.780950027864766 0.51395967075762 -0.127439402613642 1.15703270750109 -0.958729115050505 0.219866299410472 -0.133429119109999 -0.957579228955621 0.689941003744695 -0.163279117510188 0.217237289140763 1.14457613114947 0.931479676213666 -0.101894952910715 -1.10991173960875 0.141793070260823 -0.884421342012957 -0.103835116174271 -0.459072823924686 -1.11946600550649 -0.576158321835209 0.617469882447104 0.719566727620028 0.56835935963936 1.21984331360962 -0.397157005895544 -0.562558375611887 1.27268844122827 0.351749926188936 -0.706890879000085 -0.319009867554683 0.817089735871342 0.151552773038143 -0.780987001096583 -0.414724776533554 0.205208807646262 0.58055792466166 0.823344469171166 0.636074698171024 0.621048395684596 0.215156019984744 -0.806992121158587 -0.678497570295204 0.393080707414999 1.16306395786474 -0.291882781187918 -0.677123851337328 -1.48011257522377 1.04638912972391 1.15269094662078 0.725540399467869 0.625626482756464 0.670357154402669 0.833236606315691 0.381039299719939 -0.422164763313905 -0.739448331122284
TCGA-EY-A54A-01 0 0.031134043013199 0.828138746592746 0.450772553479324 0.451853728268633 0.247623561561471 -0.298859867333639 1.17396398249606 1.07596907603189 0.748854991570362 -0.729096752213441 0.263686850710622 0.813496157800346 0.729631869583354 0.870063806340292 0.215552702448098 0.0312653290024855 0.614546250319473 0.752486283141726 -0.0143965954524698 0.453161532548103 0.41414690965387 0.8278007663737 -0.0989101944196811 0.897566437082564 0.352626118524696 -0.231754855621764 -0.293642454862064 -0.907221096021006 -0.173550730698483 -1.65316497556673 -0.172527340460765 0.51547782271412 1.31890329930532 0.454596333020063 0.514641308868585 0.917723636490547 0.455149853910856 1.27645131029863 0.612575464000191 0.642348224096184 0.044087842493919 0.768126170316538 1.21599786547005 1.39380020412994 0.224635157760199 0.282928992756538 0.466689540232645 1.23075758291492 0.246359245366564 0.629497060673461 -0.10604737802923 0.315404180523009 0.734444657606133 0.83170253745705 0.48661303457744 0.00191385719932575 -1.14126275551957 0.336714412532929 1.66018002596656 -0.452740750813327 0.930599994436862 -0.326796022937538 0.892889750635954 0.622841971721463 0.745230854579252 -0.658556672244897 1.67309595086812 -0.706448501247117 0.296706696620254 -0.0379743502994538 0.863043929040136 0.976190113450125 0.426188291770911 0.0215675011379914 0.256060820187707 0.173389430647743 0.0191330879516125 1.02631902542876 0.391153548645777 -0.0396646548401476 0.894652962146395 0.781373049705618 -0.456986795378258 0.220898770072392 0.882827076176723 -0.145603412756477 0.576175849405028 0.274862687215157 -0.266479503629978 -0.576158321835209 0.29028842313712 0.933142833641651 0.665804773698608 -0.310819087162407 0.138347208649526 0.0146232305965108 0.616679464916176 0.49335870805167 -0.188854866382972 -0.67508179833508 0.360434074439123 0.20754846385159 0.177641203035888 0.475800141040048 0.173789146698529 -0.107247698248426 0.55266908959447 0.684641138949719 0.490444544688149 0.00869389903683333 -0.163507982267928 0.0457653144454627 0.535402936554533 -0.682069324054969 0.608863088519792 -0.660827418252984 -0.242053001488606 1.07597255524651 -0.134977454021674 -0.189187029354396 0.305241050783091 0.667070864830574 0.609896228459386 0.553310062532707 -0.661636425943716 0.60751994816657
TCGA-K6-A3WQ-01 0 -0.546496158705791 -0.48729652278165 0.689168923561377 -0.306613210013275 -0.298983460702643 0.150221873726087 -0.277850602577687 -0.789779190194329 0.00928120522309819 0.341677994234568 0.218719206102784 -0.195704689238812 -0.257460167932759 0.447142482341117 0.566542253837986 0.281869611813575 0.447580015458366 0.252977806228217 -0.341870056485669 0.224441397187768 -0.994596245808372 -0.636510035874184 -0.122856546211554 0.0759487016930313 -0.66965717443516 -0.444747848034592 -1.40385601012896 0.75354331622259 -0.658456141888781 0.198072124980967 0.13484114377552 0.0360078557489639 0.239374312932848 -0.01336122016296 -0.624817184787505 0.11727605555118 0.324180032540213 -0.0419345676921712 0.650008808232636 0.270098236337555 -0.518872674288289 0.254385238377674 0.392775263415498 0.187066796279298 0.0698894672912462 0.633299836546238 0.519961134751377 -0.369613520884744 -0.243631701872723 -0.0688421732417852 -0.35469410574968 -0.00621385290965272 0.908875964569378 -0.943497384839748 -0.424732972776566 -0.227970803433093 0.79630647870289 0.0940477852851565 0.545137366065884 0.742638682523365 0.629160432450638 0.670754121429023 -0.523256113312169 0.172566258815786 -0.0307338371153521 -0.251875727754348 -0.044238272457551 -0.888618891920479 1.16945372967121 -0.333907980886867 0.283891591222215 -0.644969922871922 -0.0634069894930729 -0.652274265073788 -0.134660950040045 -0.549582215567125 -0.265380874158986 -0.125310982798614 -0.656823056106426 0.102978690339419 -0.574047203254728 0.252440134218308 0.477092423590202 0.955630893438227 -0.328085382233632 1.29619882515306 0.0923342650611804 -0.473307803154309 0.115102271203376 -0.576158321835209 0.415703194985003 -0.606465308701959 0.873654951974528 -0.360723242560058 0.0671001756701392 0.736566566986215 -0.144793519775748 -0.344528582835239 -0.615607205608073 -0.398584641335874 0.633034069835 -0.0432709438473516 -0.8240121387897 -0.778565727891527 0.72961791060723 -0.537450241598122 0.535264069512117 -0.108441506054298 -0.378920094288199 -1.23516131868709 -0.742468994789156 0.844903266136979 0.27648834852165 0.353931524978302 -0.547768428177382 0.346412860678618 -0.956072753295289 0.0672628770857045 -0.280971603754378 0.748310197173648 1.53766945831132 0.22838616748333 -0.131464118363088 -0.629828414219183 -0.300233129267226 -0.156202542884752
TCGA-DI-A1BU-01 0 -0.371345059787724 0.174752751649185 0.0895943233098148 -0.0774294827297121 0.649150710625751 0.955152081342923 0.464586926902795 0.960179379322277 -1.03403707887939 -0.529942181064971 -0.316816142144664 0.524876062144588 0.468058564406482 -0.416373564094148 0.328583235946536 0.61981197663085 0.688947918148516 1.02455249352475 0.386451589788564 0.410268955658025 -0.605531780538351 0.226268586312115 0.768890309612394 0.154922433561766 0.710934818417849 0.211430981729278 0.0828503449074057 -0.160144905696836 -0.745382098580906 1.11917138721139 -1.23200847026899 -0.14114085193368 0.40115365151628 -0.0520635112848048 0.53783253773461 0.555647627769852 0.258020019682878 0.514197280228957 -0.0372108887139316 0.604842916594599 0.0277701463553039 0.411007889484186 0.178709671404325 -0.0727018973688628 0.745820253097765 0.843634934374599 0.806959709079793 0.862223526862361 0.854955298312657 0.414077523169384 0.895162407795431 0.00708024295239074 0.774347748623831 0.564334222960574 -0.575340913786074 0.649874546812294 -0.455488708281054 -0.22763362149954 0.395696328313582 -0.643840985204994 -1.86472497246383 -0.755105594125428 0.509514001281013 0.511838053420733 0.443014163237796 -0.658556672244897 -0.571285147333048 0.678144146364092 1.9964822791288 0.301733986479429 0.314404731151943 -0.0594717461292792 0.770689098700169 -0.774546242746159 0.266548278504786 -0.328721561098656 0.317272576183814 0.346738658834939 0.751464163277561 0.515636932756314 0.655651885361961 1.05849297556663 0.000559783452349016 -0.0831111581735622 0.640896963081232 -0.0339587578527421 0.566674204299779 -0.477088969512178 0.187021841115824 -0.576158321835209 0.155968800333478 0.962354533303963 0.252384817818246 -0.0327241566803376 -0.110225773078558 0.479752729043768 -0.0595085454902525 0.706354851130385 -0.1818581617285 -0.1183941404059 0.452398571027138 -0.138360400366961 -0.651149562417763 0.0985714978776345 0.392417620793169 -0.467351961248146 0.381116470128041 -0.0452092411147885 0.285629195693721 -0.0103936821667751 0.49666421078177 -0.902036838342083 0.445534839027997 0.502763161943362 -0.547768428177382 0.0070849095668331 0.169515493693709 0.475737621216969 0.149586000114473 0.0990430025096978 0.727227869184596 0.277191063681669 0.338784056013644 -0.561121033411757 -0.00586639834309442 0.121405520112182
TCGA-BS-A0V4-01 0 -0.121214553544301 -2.09466247067679 -1.13115061832277 -1.79345422432258 -0.879070453705179 0.982096985806506 -0.874325774940213 0.993005029832851 -2.26439595927099 -1.14589159799624 -0.711588750189107 -1.37129836077023 -1.18148540691006 -0.377306051759913 0.0437207256855734 -0.166922274346462 -0.655579615041804 -1.03259860470316 -0.4354615841064 -0.37460478935029 -0.162987663684821 -1.39875301352606 -0.166418526598897 -1.34976050379295 0.53625073056207 -2.00030963990317 1.48085321656837 0.829828755536838 0.751848516586434 0.257164664439635 -0.762552036293115 -1.51145795920132 -0.954315652259314 -0.263225265498513 -0.04573569616801 -2.94602361068202 -1.47321199022885 -1.02166040945979 -1.02715713727614 -0.148402691165181 -0.440981171626621 -1.47413246793416 -1.63497655569681 -1.40368169884449 0.572427270929475 -0.546870764216375 -1.50710011777173 -0.856006682525538 -0.508234502529798 -1.38008921190606 -0.82238464366076 -1.47554173376139 -3.1437961885395 -1.69161449559431 -0.146472204443012 0.738074209855248 -0.403387991267622 -2.38404080403406 -2.23144772454751 0.272018109446568 0.294425444191997 -0.755105594125428 -1.41228595318732 -0.639170853712656 -1.02355424787821 -0.658556672244897 -2.01214713606111 1.62909854796075 -0.661720981227941 -0.0637822138548053 -1.1498775483143 0.329708801828696 -2.47387765703285 1.13604517354467 -0.0852931584498933 -0.623608278365818 0.416436127402142 -1.63516703258931 -1.870046645705 -0.893205971988058 -1.59288566445031 -1.56182190199396 -0.650303396568855 -0.180799018368252 -1.17249365721266 -1.80869099496107 -0.241262556055918 -0.344080882335383 -2.10129565177934 -0.576158321835209 -0.0271264254471924 -1.03726898320299 -0.427285821339297 -0.982244618789401 -1.44729509199172 0.387952607465377 -0.491549280179833 -0.64873307680683 -0.120567028955325 -1.68235741581852 0.490590438411829 -0.0319814900543179 -1.025069662342 0.373323445591507 0.277025175526795 -1.19533718398904 -1.95357575284708 -1.13397746400722 -0.616159299281744 -0.595444987697506 0.744153476071801 -0.391268343195862 -0.223938982933168 1.42221645351696 1.05846706511871 0.362467865124675 0.785829198278441 -1.3577430623859 -0.481108726730812 1.08948235127546 -1.80483664742433 -2.04663519011745 -1.23409504269282 0.406635310624676 -0.0128413011381373 -0.609310613562419
TCGA-B5-A3FH-01 0 -0.540222981200482 0.519900718448898 -0.0930559904944542 -0.0990358651912183 -0.574786344650241 0.515832986827972 -0.498545686540036 1.5652683939558 -0.766892361670535 -0.187571547753896 -0.86496281281754 -0.419333198288831 -0.51609846886435 -0.491873081978165 -0.574186079450737 -0.615022647584836 -0.121429561136285 -0.245895001969444 -1.07820091561357 0.701334357709292 -0.033410924535613 -0.00726657633729476 -0.60668748919788 0.345901887988765 -0.497974101689288 -1.74596570670392 -0.500491026020296 -1.99664086125637 -0.529015803600209 0.748589767649894 0.0861073141899922 -1.43893309024861 0.470619530137696 -0.037237260457033 -0.680406210762852 -0.398976016656471 -0.0893200478181308 -0.178560439993135 -0.262136933884205 -0.0172742692724953 -0.761598404350183 0.0849501244885254 -0.586237493506469 -0.409499126599617 -0.429562813260041 0.333735931743516 -0.627005414758064 -0.812632138590779 -0.352433144060812 -0.294667162767981 -0.82238464366076 -0.488723475082633 -0.13655414729662 0.116378036215515 0.687050368709054 -0.638225579892781 1.94409708575448 -0.156792784673332 -0.0295662919770058 -0.616353693124546 -1.9263049461791 -0.755105594125428 -0.0591588877603679 -0.377143477582839 -0.0573349492080748 -0.658556672244897 0.869037308180025 -0.311773121036405 -0.661720981227941 -1.19133140749844 -0.47181883359529 -0.570543461461973 -0.0878522541907712 -0.479266350035029 -0.371438769117506 -0.577682898616366 -0.62624103818904 0.632290750823216 0.257214040985399 -0.669326282244344 0.0497327576323898 -0.848800469262623 -0.748252224372825 0.23864512158484 -0.00483888854209767 -0.355068757079974 -0.562190517032685 -0.335740074193027 -0.095045691945056 1.64913305240576 -0.597553942477716 -0.349691712849512 -0.425227898782109 0.491671927861104 -0.297267226324444 -0.939485144763217 -0.00858503963897952 -0.566216282884571 -0.3647520213964 -1.12919522255053 0.217800433725482 -0.335829074998252 -0.718207815171068 -1.0356094105368 0.249096588017699 0.013183091567017 0.255222759846261 0.269316280118668 -0.432237771286748 -0.728380390517905 -1.19702267215364 -1.05613070346646 -0.412065353066518 -0.745148489880997 -0.149388901484354 1.12453736187626 -1.2652686437764 0.105678764185193 -1.13858295189849 0.439652939384205 -0.0407780878721507 0.0992419794054915 0.034781726808147 -0.406671383993414 -0.373986268081478 -0.487810608244989
