Label AOC3 ARHGAP11A ARHGAP20 ARHGAP6 ASF1B BAIAP2L1 BLM BRI3BP CACNB2 CAMK2A CAV1 CCNA2 CCNB1 CCNE1 CDC20 CDC25A CDC45 CDC6 CDCA3 CDCA5 CDH13 CDK1 CDT1 CENPF CENPM CFL2 CLEC3B CRTAP CSRP1 DBNDD1 DIXDC1 DSTN DTL E2F1 E2F2 E2F8 ERCC6L ESCO2 ESPL1 EXO1 EZH1 EZH2 FAM72B FAM72D FAM83H FANCA FANCD2 FANCI FEN1 FOXM1 FOXP2 GAS1 GINS1 GTSE1 HDGF HIC1 HIST1H2AM HLF HMMR HSPB7 JPH2 KCNS2 KIF11 KIF2C KIF4A KLF17 KLF9 LGI4 LOC283856 LTBP4 MCM10 MEF2C MELK MMRN2 MYBL2 MYLK NDN NEK2 NR2F2 NUP210 NUSAP1 OIP5 OSR2 PABPC5 PBK PEG3 PKMYT1 PPP1R12B PRDM8 PRLHR PTTG1 RAD51 RAD54L RCC2 RECK RECQL4 RELT RRM2 RUNX1T1 SAP30L SDC1 SOCS2 SORBS1 SOX15 ST14 STAT5B STIL SYNE1 TACC3 TBC1D2B TGFB1I1 TIMP3 TK1 TLCD1 TMEM196 TMEM8A TNXB TOP2A TPM1 TRAF4 TYMS UBE2T UHRF1 ZBTB16 ZBTB4 ZEB1
TCGA-AX-A3FX-01 0 0.0556293075577381 1.12501987053479 -0.406592422987907 0.476337710200182 0.747672499517465 0.663834708446786 0.768042667351026 1.13004997804801 1.00830926409386 0.847194588778944 -0.229046433547496 0.628575345082362 0.644445161000847 0.210928727209124 0.626720319519626 0.766136110854985 0.048280028291945 -0.113103807228757 1.33076362140698 0.584014098102908 0.770455088328993 0.964236775610957 0.0962270978417513 0.454634716056693 0.309986695504781 1.04335130983545 0.839243975824696 0.0193502456308086 -0.939240779775249 -0.574460289972903 -0.102534816709581 -1.49977339698116 -0.102416272576515 0.812672754527139 -0.198110227536492 0.691569595119039 0.60306473979904 0.606930746310399 0.912042217859744 0.460876355063853 -0.227066373809469 0.854474404342538 1.25086101810424 0.808298764404239 0.902980700765193 0.763272712320404 0.583767144263365 1.13932205006855 0.70338297116547 0.618184466680182 0.208650303819321 0.00369478996888886 0.0868877260036436 0.646658526633527 -0.839464691374312 0.457592061760944 0.500041066466558 -0.313611389271518 -0.394690763943672 0.262921881286998 -0.112698107653938 -0.755105594125428 0.714154221207684 0.844570342264761 0.381016845196136 0.142340403144782 -0.0700587906036889 0.726983393193412 -0.661720981227941 -0.220083359330873 0.0939933386416075 0.525200304401951 0.327322967207236 0.266927146794091 0.814496659599962 0.257399271652838 0.0262161987529219 0.415847663441341 0.540786027326703 0.0876269401855642 0.930374628461488 1.08140682090445 0.0867407529806301 -0.0588412257313046 0.769256712215768 -0.159597205826249 0.850436876349243 0.0215801466255691 0.0104873507137074 -0.576158321835209 0.867035511813665 0.215527117409 1.00302597543447 -0.330539277601803 0.0440708316768019 2.1614670027193 0.839410312938564 0.289160116540774 0.491178181334018 -0.510727993415698 0.393495690981095 -0.349182886056298 -0.158001764853468 0.165266544321578 -0.341892272665846 -0.616945363844012 0.947911339356982 0.426127784607372 0.662975795683454 -0.529259646955999 -0.0182556408331026 -0.117939056009077 0.799413779080621 0.489700630822736 -0.112538055882311 0.426446454270619 0.103782656700732 0.255351742593588 -0.641618866208369 -0.175037895800601 -0.308675453782651 0.583655046543157 0.30004547349203 0.261489330699009 -0.499922012991977 1.16977209141752
TCGA-EY-A547-01 0 -1.08554134005483 0.108358542469405 0.181130284626445 -0.449566498940307 1.10066531600087 0.877734294242844 -1.08779572222522 1.29314975068931 1.53215765682195 -0.853971530448667 0.467888364326382 1.03374941318134 1.12399622049178 0.657827995286454 1.2708321156758 0.845798399430696 0.128357602121932 -0.00529439302090273 1.60146209777585 1.62298105212485 -0.850368310444099 1.02689790096805 1.64904611217538 -0.226915256977779 1.18271940215432 0.945588417502029 0.448314376466379 -1.3277319142523 -0.868096023554015 0.0346941656293023 -0.517654949352294 -2.2118601658465 0.433155650969779 2.39317676592914 0.981321087732898 0.066448781874162 0.371977266318777 -0.0114358001352236 0.336470594059291 0.748809478125346 -2.39311305420948 0.849194116650301 0.711065636000425 -0.248958409255474 0.908145598106376 0.54899691008308 0.294370491725103 0.0657273039868658 1.41895429368342 0.210931082922166 -0.36367276842389 -1.36126205256221 0.961591266629509 0.129289412086499 0.57437435336272 -1.11008776082449 0.424383476143525 -0.324769469797258 -0.0482746821040905 -1.29710110883945 0.474071662064815 -0.755105594125428 1.15405550893248 1.45984281590747 0.51369865987363 -0.658556672244897 -1.00954027025526 -0.205683423757161 -0.661720981227941 0.0840028559209064 0.115198228706965 -1.78742737087206 0.413029248072755 -1.7981560144677 1.77375804005764 -1.60859322580238 -1.42295582946606 0.252114833810111 -1.27496918460582 1.33063896045548 0.251277482867005 0.769168286131428 0.153629434406388 -1.68205190098671 0.658462512707192 1.20914520467291 1.00013727449184 -0.697453120633262 1.46591501587811 -0.576158321835209 1.84421364024273 0.196029685794769 1.2451934028397 0.141269632434589 1.04771842958643 2.2481375093764 0.400135584894411 0.499135413599214 -1.1043503480718 0.539692596349948 1.05219456461425 -1.09693179414231 -0.199151147224814 -2.65898874811442 0.887838346094027 -1.61679094350461 0.192158830579257 -2.50793955981147 1.84826339365121 -0.536826912876954 -0.380211703603918 -0.688325262186505 0.363435422131348 0.369159864367634 -0.547768428177382 1.15628522781094 -0.464881121123145 0.0887055398296018 -1.59174879266881 -0.43468855194345 0.717462647591503 0.836699343594428 1.12449979029734 -0.635725106151161 -1.69288872067749 -1.36891446036569
TCGA-AX-A3GB-01 0 0.0590646190487405 -1.56896884733557 0.363218453325392 0.159265266899386 -1.14278334821946 -1.10525447193219 -1.5920226848892 -0.913368192899929 -0.746796163149676 -0.285728707669712 0.479162122252143 -1.26451107979483 -1.62245189839597 -1.48427057783351 -1.27100284816469 -1.63735535097313 -1.18315507782956 -1.61359981098841 -1.24581307170453 -1.43012465332699 0.212094101014929 -1.41176780969125 -1.18324685827188 -0.92295081858986 0.333307083754676 -0.344222285088287 1.29795553259688 0.31551724532142 0.187002270223913 0.0201868712377786 -0.193479049873126 -0.0661984873492109 -0.931621926685318 -1.60285083812724 -1.36938382410929 -1.52635773860221 -1.48853680953356 -1.35515663318655 -1.56784892508642 -1.08155043909325 0.206882357876816 -1.6830920882255 -0.738964358811885 -0.380393193209304 -0.050378856510588 -1.34493377675282 -1.83897701288442 -1.53793428245612 -1.45745980557711 -1.4069833032863 -0.0281730364192493 -0.257150233808718 -1.92586431956605 -1.42481748091514 -0.00160304185487153 0.274334098849049 0.425236510553065 0.713061764218924 -1.13906991190048 -0.32265277167537 -0.605048011824046 1.31601985898438 -1.49334917991846 -1.63882094374717 -1.21683048219085 -0.658556672244897 -0.374432600033834 0.635219874984102 0.10143452940794 0.623319698749626 -1.91260649308302 0.111986993930168 -0.986610010294053 0.73970125125644 -1.4238935799863 -0.204727905910845 0.817145548383071 -0.107435330170135 -0.152294037795805 -0.557866179564795 -1.45578128330569 -1.63217877436282 0.597133327339239 0.169428822227878 -1.36682516887918 0.500250896034069 -1.22938415926688 -0.120825251058281 0.628179543366015 -0.576158321835209 -0.81856659813452 -1.65216148199105 -1.60797717387909 -0.166606810139626 -0.230626062143724 -1.36171240932333 -1.45604999941524 -1.58243948356493 -0.685294383966615 -0.0336151092677087 -0.473896720019493 0.109104426776337 0.097569897737799 0.454623246731205 0.039258138116769 -0.420799790476438 -1.27103359759961 0.170265560017171 -1.35478032926165 -0.0779343541180052 0.159589615042304 0.494364156467158 -1.18302921877653 0.402932937057749 -0.139983950520109 -0.149602276681155 1.0969573352158 -1.2280229339253 -0.336532805881225 0.0205199964296875 -1.0762505922397 -0.864619759984335 -0.9657623201141 0.436861316676003 0.294958575909779 -0.196016103949221
TCGA-AX-A3G9-01 0 -0.891222198759427 0.54836577962137 -0.918800304787312 -0.636951874599692 0.355038467680578 0.715771988064998 0.447582312298553 0.33546353970985 -0.39157620717203 -0.548090905581039 0.313558898483903 0.99051744065465 0.810022351716256 0.256145755373748 0.439892991423033 0.341478025661027 0.465222623277967 0.369686582457945 0.707788960329031 -0.00911170458271805 -0.461749508937273 0.812665582069245 0.0366159667853866 0.0857673851640479 0.535813082525208 0.436900551103526 -1.14049091861308 -0.535492427787627 -0.0554073173371628 0.137916223629727 -0.38380959691582 0.989172661225631 0.28253085546509 -0.180557685125486 0.543018516048872 0.230025158342243 0.571064896845594 0.6567938107289 0.0111971079640186 0.120469438547227 -0.963529894065537 0.0499293928826569 0.988803889621734 0.935223185798797 0.418620652704375 -0.0932675388561814 0.707867691622921 0.676660248097803 0.0494209458582679 0.214026037882591 -0.82238464366076 0.0526600001936817 0.450569282822586 0.354438670084494 -0.201900405781084 -0.848557109223044 0.824522232249207 -0.913639331961876 0.84277598361642 -0.696392556624694 -0.61515259392662 -0.288783440749199 0.634457996613663 0.231645383510586 0.383876599640182 -0.303637506299765 -0.35732168950117 -0.921938111424037 -0.661720981227941 -0.53019314032193 0.339342876510497 -0.944928839997385 0.668127413547124 -0.917699892389262 0.0286620288734872 -0.491384093827363 -0.47787419819826 0.466622665351865 -0.369092432444677 0.00151321666628465 0.541805135882923 1.05945021192539 -0.405803173881766 -0.252281985675402 0.910992526439039 -0.829906686971735 0.197347238568151 -0.852814573631574 -0.840152838952893 -0.576158321835209 0.890245574949966 0.456937012731505 0.0791299863145033 0.0377050948889276 -1.44952605969108 -0.0790422054987123 0.264974130111594 0.660353195944437 -1.13485598036529 -0.979446914084657 0.36005405585818 -0.373116528097529 -0.781162853157999 -0.711627268869321 0.369226918665082 -0.669978115233592 0.12737781412924 -1.38967046754941 0.321197606692754 -1.27819308459582 0.0978980357684506 -0.92668751303076 0.477106757107859 0.973894141895057 -0.547768428177382 -0.256675877761254 -0.980426350140163 0.495264810365878 0.990929428716945 0.172974567900066 0.359595997444642 0.819778448350878 0.247583357251995 -0.3581874725527 -0.305012229330497 -0.501939846151488
TCGA-AJ-A23N-01 0 0.000266026717235391 1.56866714108477 0.777894159351396 -0.461613398416587 0.446759637516049 -0.471853964107082 0.298408783324003 -0.150064685205008 0.0440285428890534 0.207752923667722 0.167318513187026 0.471805584242223 0.678806186311438 0.803245957863882 0.959518788963267 0.886943418269713 0.0890519530653937 -0.026207893772308 0.351637350045587 1.15641855730502 0.388688367181305 0.564653286606879 -0.0572588272072211 0.966297221379681 -0.549804133483289 0.0812289892961641 -0.675767973159641 0.455784020834716 -0.421824370893551 -0.205473713250269 0.254258212807146 -0.440776004958683 0.0987501422573772 0.405817325967656 0.414942332512381 0.903513861053961 0.717021986434939 0.116314769437528 0.842771515542812 0.45084130268301 -0.820240124848328 0.487727363600812 0.709023442959091 0.510685309907174 0.193042084413482 -0.166381679586749 0.775013881498623 -0.112058470348013 0.866585134447603 0.844969959469958 -0.358116665283909 1.33368238034113 0.861949312076611 0.563134493344243 1.52113282268272 0.566909106610226 -0.830036432100541 -1.02759879779647 1.15081443132824 0.134303598401898 1.0552921940715 -0.755105594125428 0.920298143485185 0.486238962493375 1.00687140739388 0.773847222255287 0.369352474922079 -1.26109954773876 -0.661720981227941 0.161530301168671 0.702762835118889 -0.0234977047414236 0.495778440466778 -0.93017995415302 0.602360104373198 0.251360303371892 0.578050006677813 0.452159174336229 -0.750431628243996 0.581441570134556 0.632779739304095 0.297849033986984 0.0742729477443054 0.224547552626353 -0.285887682557472 -0.21601392982841 0.447705689544474 -0.422873716586854 0.791248241954737 -0.576158321835209 -0.132146216073821 0.909925044051559 0.651121218155434 0.529502497275452 0.603971757514813 -0.0141559076631881 0.905944014976021 0.26737822681563 0.886585283707083 0.861517156135905 0.450561814552583 -0.121006897107955 0.477234498334963 -0.650226446002588 0.698260590256616 -0.52664927390167 0.642035672528531 0.370059210700259 0.862620098678023 0.529479916373165 0.700354864614681 1.76083329107815 0.362005984895449 -0.988463512568304 -0.547768428177382 0.923668734821824 -0.997670738325232 0.671222343105501 0.798050300612938 0.316058852248724 -0.200899000758887 -0.00137441834437882 0.396283925137656 -0.900595771895742 -0.0792320425576224 0.551231810109908
TCGA-BS-A0V7-01 0 1.03444414687814 -1.81947594578691 1.41700629867729 0.545400097481205 -2.41467348658434 -0.289390100185207 -1.9818151595727 -0.311364618001083 0.606665966840372 1.3162693147327 -0.354076867492518 -0.391613029858096 -2.84463061741204 -1.2470749672328 -0.90703371398072 -1.29782250643602 -3.6719925600269 -1.33962659445784 -0.812217540360178 -1.73309123516325 -0.0109606124646193 -1.86567710516011 -0.387603845144574 -2.51121378376268 -1.32700452580082 -1.02410661107886 2.15980880116647 1.33719206634603 -0.629222114786966 -2.02382254954912 -0.89701135823618 -2.72275757602449 -1.60381777097539 -0.520021064467828 -0.519058188828119 -1.94844272205125 -0.624676070224932 -3.63046151441914 -1.76398009007789 -1.8326096387924 0.901276817775521 -0.771388297129036 -1.49158543000892 -1.9785415019069 -0.231016110274302 0.748354331343618 -1.26540809247934 -0.670343692165726 -2.50318391424001 -1.30372920245143 -0.82238464366076 -0.35788810307389 -2.75927549327805 -1.73166261278705 -2.73942025946267 2.91527025773957 1.30891454080482 0.501274476100524 -3.40747634501352 0.610564627368035 0.145051560405171 1.59296867207085 -2.72727365898866 -2.30775090055639 -2.32771018962486 -0.658556672244897 -0.70354786118013 1.91193205293232 -0.661720981227941 1.66160587941208 -1.11528271593068 1.41358639120143 -2.54376351457587 0.836849967339024 -0.84179701144405 -0.0406530338261103 1.41677683682977 -4.29206958993341 0.697009553836259 -0.243155301410773 -2.30924641879075 -4.03203015304651 1.72724144197076 1.68676951883425 -1.36601755740212 1.36484313533269 -3.44999780073943 -0.296538275923946 0.651285617954908 -0.576158321835209 -2.30711297402946 -0.688450975207034 -1.08092652112485 -1.61731524151112 0.332441398493371 0.547503617030141 0.220999065245636 -1.71980848153956 1.43647962485089 -0.604236746572077 -0.939609490964168 0.62183916247366 -1.25936322550193 1.80617158753411 -0.802776307163044 -0.0151154437976874 -1.96762464798082 0.0806912186041992 -0.602672652282111 0.552294658403515 1.55807265184306 0.380829881634507 -1.28072814637799 -0.489109343615049 2.47754994928982 -0.76790101933308 1.87915257519601 -2.545975182477 -0.65229729544596 0.404701768420191 -2.2304136208233 -3.03594819342733 -1.32517993104334 1.64799816030492 1.44426755869299 0.815282669123682
TCGA-EY-A3QX-01 0 -0.0526576850934254 0.97970973728606 -0.48257570305729 1.06731860475114 0.446759637516049 0.908193751462547 0.848321963765901 1.00191852239969 -0.31220183647791 -0.647692261081688 -0.490635833553713 0.352091799853531 0.341638625451267 -0.161039465623972 0.0280370631427278 0.0293982441139923 0.285958592081481 0.858325124330449 0.550317501157643 1.1923637449805 -0.0385360578123658 1.01322505331137 0.672022221645802 0.785621323681526 -0.275398814371258 0.364001694286082 -0.730533144058972 -0.807919746173616 -0.0426443792514133 0.110724540948232 -0.382811896467612 -0.171359547330642 0.615628590161363 0.776794511182014 -0.294662655252583 1.38107162168814 0.627638458860336 0.266657018682093 0.467079824153334 0.402179707897695 1.04431162299056 0.840885428663986 0.646444813335382 0.575310348451766 -0.523604190822881 0.313328712482819 -0.00984285832399577 0.510241595621688 0.147745924090082 1.22394185824478 -0.0972909594806187 -0.705970470194657 0.648463916032215 0.523314896078422 0.355181011707618 -0.843383049863089 0.405551101102146 -0.261453850069805 0.421074174739749 -0.37254300123179 -0.663356420022508 -0.755105594125428 1.06185121478383 0.959095532898293 0.765950584890824 -0.374752548052912 0.202020102100391 -0.0819030659597404 -0.661720981227941 -0.780950027864766 0.51395967075762 -0.127439402613642 1.15703270750109 -0.958729115050505 0.219866299410472 -0.133429119109999 -0.957579228955621 0.689941003744695 -0.163279117510188 0.217237289140763 1.14457613114947 0.931479676213666 -0.101894952910715 -1.10991173960875 0.141793070260823 -0.884421342012957 -0.103835116174271 -0.459072823924686 -1.11946600550649 -0.576158321835209 0.617469882447104 0.719566727620028 0.56835935963936 1.21984331360962 -0.397157005895544 -0.562558375611887 1.27268844122827 0.351749926188936 -0.706890879000085 -0.319009867554683 0.817089735871342 0.151552773038143 -0.780987001096583 -0.414724776533554 0.205208807646262 0.58055792466166 0.823344469171166 0.636074698171024 0.621048395684596 0.215156019984744 -0.806992121158587 -0.678497570295204 0.393080707414999 1.16306395786474 -0.291882781187918 -0.677123851337328 -1.48011257522377 1.04638912972391 1.15269094662078 0.725540399467869 0.625626482756464 0.670357154402669 0.833236606315691 0.381039299719939 -0.422164763313905 -0.739448331122284
TCGA-AJ-A3OJ-01 0 -0.560436553162033 0.478040334371734 0.0432173521207339 -0.473513979275746 0.306097260455314 0.459404889799164 0.2500222619394 -0.392957357651382 -1.04150298503378 -1.14589159799624 -0.498151672170888 0.463116101392174 0.453813055996467 0.443215060466247 0.295544297925244 -0.143272532425548 0.164777998961324 0.47368198437071 0.122793469879782 -0.0669260652641336 0.0157235053567349 0.0657771392189859 -0.0730532294529239 0.179529751396536 0.260032298154471 0.104132419861059 -0.864298375659238 -0.634359515172128 -0.0911090495499994 0.0341624846830174 0.277742546434189 -0.419824376150121 0.134290824342754 -0.467583631886491 -0.235169578186724 0.477712474798424 0.292450230455573 0.689175218258499 -0.0885527033723636 0.0371616852626899 -0.522187206316444 -0.0319927176366142 0.142679551317947 0.15359144915969 -0.100686298145488 0.224029535786871 0.511053987114805 0.143402636688419 0.0626847259129994 0.174858849245487 -0.82238464366076 0.185931246910066 0.424173040795406 0.190418492537616 -0.183984219489992 -0.345229427765096 1.26357248103621 -0.226811902391055 0.947904701551095 -0.235027097788857 -0.455260005819901 -0.755105594125428 0.345883845467904 -0.0198740688324566 0.0339074048462731 -0.272409868039159 0.300138071055715 -0.615336172995531 -0.661720981227941 -1.11016905189077 -0.0695232432004097 -0.438513472401742 0.32352803700215 -0.496722122698063 -0.17034388748474 -0.15987395601769 0.122514063921865 0.312667970491769 0.0446527485120749 -0.0434226353465597 0.396798299780109 0.55468751449677 -1.32750208098398 -0.124795734623362 0.597841176210701 -0.227765998765646 -0.00500810953269771 -0.50327910707918 -0.439596539291574 -0.576158321835209 -0.00253754667903227 0.282838038564847 0.062944703499868 0.364094369304207 -0.0124230278068535 -0.64523177973292 -0.105292108694854 0.429973938924488 -0.177147047261156 -0.520632870320952 0.770220777555137 -0.159262017675206 -0.153781315379483 -1.15682887451156 0.00135505506871024 -0.537450241598122 0.131280284999724 -0.271796224399364 -0.0167372372980529 -0.319635086518732 -0.367499864515262 -0.283706698794388 0.236899152031745 0.28185071853547 -0.547768428177382 0.197089247898371 -1.01050377139319 0.490369711178685 -0.304080392026355 -0.032328422936811 0.251604135121032 0.201676324578222 0.349496519042791 -0.461401420962074 -0.098865102277003 0.236384338703536
TCGA-KP-A3W1-01 0 -0.468230801258605 0.194700134670303 0.0691228723909982 -0.721377716678399 0.38038094553119 0.581633224539768 0.994284320883856 -0.0649579725235513 0.258126032158766 -0.360056640435784 0.106745949416412 0.173849680565751 0.286589399484927 1.16239835300003 0.84575077916971 0.26886916888629 1.04511101970776 0.760622842704583 0.505039612363901 -0.118215921291848 -0.294569889768411 0.507622157343716 0.745580828878816 0.45354375122658 1.23423682820771 -0.172491115055015 -0.510573118847917 0.0232586077968123 -0.626462560606262 0.035073937733793 -0.679666152903555 0.347864792245628 0.186140217688085 0.726860211857313 0.658042349670817 0.248607172374702 0.655520178564498 -0.0114358001352236 0.441381751842817 0.131457540595523 0.100944814976903 0.580132398214967 0.465710729177397 0.444016513327912 1.3759377287221 1.08641047385531 0.320321123781657 0.34880852290819 -0.405296035583293 0.0543690509585895 -0.215791527250143 0.0825510728772821 0.680031351672909 1.0990137219718 -0.67080059386831 0.352366133614882 1.71489330171428 -0.889247248952119 0.408752636831276 -0.962447299912032 -0.314624100818498 -0.230256131665565 0.530839234620065 0.741894512497169 0.589185385670219 -0.259092198780959 -0.216503520387756 -0.133672667598819 0.0123222308785109 -0.0486194449249004 0.883352837835126 0.252503552253088 0.571134911682063 0.680645272714214 0.456686750432311 0.120645860903674 0.00129013707808607 0.23327155326157 -0.169870165338818 -0.44488689327627 0.630531073259081 -0.276851744903537 0.211112578548602 0.301669547516898 -0.179686773324651 -0.723119101021829 0.812182857253632 -0.451065648108023 1.24969724505622 -0.576158321835209 -0.0584944810719944 0.850537107473933 0.878382611903201 0.24255360373896 -0.611689738533476 0.812111804917924 0.112869901419382 1.09392409580186 0.157342079920306 -1.38739353916545 1.06809200858367 -0.472334699147162 -0.0233577031626104 -0.475456214810065 -0.144210239203027 0.136962181368362 1.12812744415588 0.0916341797088071 0.0305708457006602 0.253895903729346 -0.307977129825255 -0.461799678924036 0.846150161750023 0.910408887018647 -0.547768428177382 0.854740858591006 0.200686639355936 0.0890247854287668 -0.635528824533804 -0.310625950451882 -0.15702730668992 0.170841139444315 0.0404564369533164 -0.900595771895742 0.0544535943473698 0.440200025589601
TCGA-D1-A3DG-01 0 -0.7240868266537 0.225567617885464 -0.562353462587598 -0.587105999033869 0.834162423925057 0.806857480327765 0.38138838334556 1.02943036003388 -1.10515965856075 1.37774390679376 -1.80042994646529 0.12099464438694 0.963215256225973 0.725214286402647 0.732572750412248 1.15040984142376 1.03399570378925 0.845611750013486 0.852148562973845 0.405798461728636 -1.08177921948357 0.894629551176944 1.17680622245002 0.388025252262573 0.866612477244222 0.362308444555603 -0.0332120570330944 -0.480485849154961 -1.13879104146729 -0.947244587740438 -1.11827061917331 -0.369459883821849 1.04850178949991 1.42189687945009 0.678145299315989 0.168868470982477 0.628718622335558 0.770451475363521 0.779096799373837 0.613476425346833 0.131030567232474 1.80244134767834 0.256969426166842 0.202641641991789 -0.100149685434715 1.0642440115549 0.178577572449657 1.74068268103526 1.10283420237898 0.793849841330522 -0.82238464366076 0.302316514720935 0.541180944050397 0.723212702151749 -0.514453874437435 -0.405934380023173 -1.90722203725483 0.15290882247714 -0.725111454828678 -1.10965525431975 -1.06940325410341 -0.755105594125428 0.0613423506266456 1.08217238491149 1.0184183404321 -0.658556672244897 0.0665201889633444 -0.556946140119589 -0.0628420557071814 -1.40065031693832 0.312662545348451 -1.50909794000902 0.607654954305035 -0.677886940850389 0.85218329843044 -0.832147489486873 -1.19002421624438 0.768471648625366 -0.788644012679031 1.89689466144298 0.471068526866885 0.263807315978582 -0.0048210588075385 -1.38296230073019 0.693341233372535 -1.3007027203215 0.281822802082004 -0.661309618683047 0.170903696369488 0.752075562012355 0.965735730794272 -0.117100443840158 1.55193510291775 -0.64445251316767 0.0860274177646632 0.741629563531903 0.679120249660914 0.664698974429745 -0.0860033079622327 1.51691782457846 0.854901584675091 0.410178031645411 -0.927647620317535 -0.852867417406176 0.321848064855008 0.266681803402754 0.832476251008097 -0.746574078097715 0.496803533687975 0.666142480020305 -0.540706202808554 -0.450668867665933 0.2648042528543 0.386554012025668 0.00440274950330338 0.0441442055438222 0.370323295223002 0.777584335227214 0.347720917608857 0.537010222578871 1.40447470790554 0.403328646406314 0.640180650968809 0.0014233768990036 -0.387677743938414 -0.568982221966944
