TCGA-A5-A2K7-01	TCGA-FL-A1YI-11	TCGA-EO-A3AS-01	TCGA-EY-A549-01	TCGA-EO-A3B0-01	TCGA-KJ-A3U4-01	TCGA-EY-A2OQ-01	TCGA-PG-A7D5-01	TCGA-B5-A0JN-01	TCGA-FL-A1YU-11	TCGA-EO-A3KW-01	TCGA-PG-A915-01	TCGA-D1-A3JQ-01	TCGA-AX-A2HH-01	TCGA-AJ-A5DV-01	TCGA-5S-A9Q8-01	TCGA-DI-A2QY-01	TCGA-DI-A1BU-01	TCGA-FL-A1YF-11	TCGA-B5-A5OE-01	TCGA-AX-A3G3-01	TCGA-PG-A916-01	TCGA-DI-A2QY-11	TCGA-AJ-A3NC-01	TCGA-FL-A1YG-11	TCGA-DF-A2KY-01	TCGA-AX-A3FV-01	TCGA-QS-A5YR-01	TCGA-DF-A2KZ-01	TCGA-A5-A2K2-01	TCGA-AX-A3FZ-01	TCGA-B5-A0JR-01	TCGA-AJ-A3TW-01	TCGA-PG-A914-01	TCGA-AX-A3GI-01	TCGA-D1-A2G0-01	TCGA-EY-A2OO-01	TCGA-A5-A7WJ-01	TCGA-AX-A3G9-01	TCGA-BK-A4ZD-01	TCGA-B5-A3FC-01	TCGA-AJ-A3NE-11	TCGA-AP-A3K1-01	TCGA-EY-A3QX-01	TCGA-AX-A0IZ-11	TCGA-AX-A05W-01	TCGA-AJ-A3BI-01	TCGA-EY-A2ON-01	TCGA-AX-A3FS-01	TCGA-SL-A6JA-01	TCGA-B5-A0K9-01	TCGA-AX-A2H4-01	TCGA-AJ-A3EJ-01	TCGA-AJ-A3NC-11	TCGA-EY-A1GP-01	TCGA-EO-A3KX-01	TCGA-AJ-A3BH-01	TCGA-D1-A3JP-01	TCGA-AJ-A3NF-01	TCGA-FI-A3PV-01	TCGA-AX-A05Y-11	TCGA-EY-A54A-01	TCGA-EO-A22U-01	TCGA-D1-A3DH-01	TCGA-FL-A1YQ-11	TCGA-SJ-A6ZI-01	TCGA-DF-A2KR-01	TCGA-AJ-A3NH-01	TCGA-EY-A1GL-01	TCGA-AX-A3G4-01	TCGA-SL-A6J9-01	TCGA-BG-A3EW-01	TCGA-A5-A2K3-01	TCGA-B5-A5OD-01	TCGA-B5-A5OC-01	TCGA-EY-A1GX-01	TCGA-E6-A8L9-01	TCGA-BG-A0MK-01	TCGA-AX-A3GB-01	TCGA-E6-A2P8-01	TCGA-QF-A5YT-01	TCGA-5B-A90C-01	TCGA-AJ-A3OK-01	TCGA-AX-A3G1-01	TCGA-SJ-A6ZJ-01	TCGA-K6-A3WQ-01	TCGA-EY-A3L3-01	TCGA-AJ-A3BK-01	TCGA-KP-A3W0-01	TCGA-AX-A2IN-01	TCGA-BG-A2AD-11	TCGA-AJ-A3QS-01	TCGA-EY-A210-01	TCGA-DI-A1C3-01	TCGA-AJ-A3EL-01	TCGA-AX-A2HC-11	TCGA-A5-A3LP-01	TCGA-FL-A1YT-11	TCGA-EO-A22Y-01	TCGA-AX-A3FT-01	TCGA-A5-A2K5-01	TCGA-DF-A2KN-01	TCGA-AJ-A2QM-01	TCGA-AX-A3FX-01	TCGA-AJ-A3I9-01	TCGA-AJ-A3EM-01	TCGA-FL-A1YH-11	TCGA-KP-A3W4-01	TCGA-PG-A5BC-01	TCGA-B5-A3FD-01	TCGA-E6-A2P9-01	TCGA-B5-A3FB-01	TCGA-QS-A8F1-01	TCGA-FI-A2EY-01	TCGA-BK-A139-02	TCGA-EO-A3KU-01	TCGA-B5-A11R-01	TCGA-B5-A1MS-01	TCGA-A5-A3LO-01	TCGA-KP-A3W1-01	TCGA-A5-A1OH-01	TCGA-AJ-A3OJ-01	TCGA-A5-A2K4-01	TCGA-AJ-A2QO-01	TCGA-AJ-A3NH-11	TCGA-EY-A4KR-01	TCGA-BG-A3PP-01	TCGA-AX-A1C7-01	TCGA-AX-A0J0-11	TCGA-BK-A4ZD-11	TCGA-A5-A7WK-01	TCGA-AX-A3FW-01	TCGA-AJ-A8CV-01	TCGA-AP-A5FX-01	TCGA-JU-AAVI-01	TCGA-EO-A3AZ-01	TCGA-DF-A2KU-01	TCGA-BS-A0V7-01	TCGA-BK-A6W4-01	TCGA-FL-A1YL-11	TCGA-EO-A1Y7-01	TCGA-BK-A13B-01	TCGA-QS-A5YQ-01	TCGA-EO-A3AU-01	TCGA-AJ-A3NE-01	TCGA-BG-A3PP-11	TCGA-B5-A3FH-01	TCGA-AX-A2HD-11	TCGA-B5-A3FA-01	TCGA-AX-A3G8-01	TCGA-A5-AB3J-01	TCGA-DF-A2L0-01	TCGA-4E-A92E-01	TCGA-AJ-A3BF-01	TCGA-EY-A2OP-01	TCGA-AJ-A23N-01	TCGA-FL-A1YN-11	TCGA-QS-A744-01	TCGA-2E-A9G8-01	TCGA-PG-A6IB-01	TCGA-AJ-A3BG-01	TCGA-EO-A3AV-01	TCGA-B5-A3F9-01	TCGA-QF-A5YS-01	TCGA-EY-A72D-01	TCGA-AJ-A5DW-01	TCGA-AX-A3G7-01	TCGA-AJ-A6NU-01	TCGA-EO-A3L0-01	TCGA-AX-A3G6-01	TCGA-B5-A1MW-01	TCGA-FI-A3PX-01	TCGA-D1-A3DG-01	TCGA-EY-A1GO-01	TCGA-BS-A0V4-01	TCGA-AJ-A3OL-01	TCGA-FL-A3WE-11	TCGA-BG-A3EW-11	TCGA-AJ-A3NG-01	TCGA-AJ-A8CT-01	TCGA-EY-A5W2-01	TCGA-DI-A2QT-01	TCGA-KP-A3VZ-01	TCGA-EY-A548-01	TCGA-B5-A3S1-01	TCGA-PG-A917-01	TCGA-EO-A3B1-01	TCGA-AJ-A3BD-01	TCGA-DF-A2KV-01	TCGA-EO-A22X-01	TCGA-AJ-A3EK-01	TCGA-D1-A3DA-01	TCGA-KP-A3W3-01	TCGA-AJ-A3IA-01	TCGA-AJ-A8CW-01	TCGA-H5-A2HR-01	TCGA-EY-A547-01	TCGA-FL-A1YV-11	TCGA-BK-A6W3-01	TCGA-BK-A56F-01	TCGA-EO-A3AY-01
Lable	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CAMK2A	-1.14589159799624	1.41235646097692	-0.42133867308553	-0.373824638344525	0.179446690204995	-1.14589159799624	-1.14589159799624	-0.162972082958908	-0.443579285091958	1.48119645052063	-0.542025284124741	-0.738050764839406	-0.355964752945423	-1.14589159799624	-0.887043609341343	-1.14589159799624	-0.637871731104824	-0.529942181064971	1.33162592778476	0.579922125879184	-0.242739819094517	-0.222954339582305	0.866402390057223	-0.337912308135011	3.01714659484334	-0.0777164036009333	-1.14589159799624	-0.26141808199169	-0.478817657361883	-1.14589159799624	-0.467408512241703	0.175788061390085	-1.14589159799624	-0.751915042453803	-1.14589159799624	-0.595604940322045	0.00277343032709212	-0.258337131410713	-0.548090905581039	-0.646681324172305	-0.607495483970503	1.5128724736813	-0.47674764369029	-0.647692261081688	1.8953436043979	-0.235374421611869	-1.14589159799624	-1.14589159799624	-0.530086600623455	-0.744453365265499	-0.762120691253289	0.0977052201034476	0.568320421347693	2.70866641792302	-0.113965712780241	-0.406367178856095	0.156435840553323	-0.582173921383098	0.929658156672907	-0.289724315454417	1.96466499246989	-0.729096752213441	-0.533697089585537	-0.014508776838076	1.85124749920767	-0.0222592931433465	-1.14589159799624	-0.385474482728844	0.288676016271197	0.70243805132585	-0.937253475840703	-0.686781821577835	-1.14589159799624	-0.158013678117648	0.316356431647163	-1.14589159799624	0.259599545163226	0.42784833079627	-0.285728707669712	0.492740852408099	1.38019903928797	-0.682449234823336	0.308991034164515	0.136602221188283	0.339030302329041	0.341677994234568	-0.235470701317524	-1.14589159799624	0.440894230912595	1.78847313112026	2.92370714050465	-0.219536410031533	0.123989579747408	1.13791116000583	-0.255689439505186	3.08478308806636	-0.563880777308547	2.36456274991014	0.0572196038752961	0.0561123872602575	-0.331654127267401	-0.0688105308277965	0.0369045859819785	0.847194588778944	-0.913135409573992	0.513922387652316	1.56900354207847	-0.00319591142355091	-0.0130645812532429	-0.507172030677438	-0.716676670183877	-0.846702412671675	0.0649701201805664	-0.028132355188334	0.321988794428011	0.00234017165164237	-0.33641997269735	-0.00223311436699547	0.0696396859048597	-0.360056640435784	1.11316727565235	-1.14589159799624	-0.477469741482706	-0.749267350548275	1.73739674727	-0.0896550871022194	0.134002669135584	-0.768330732268071	2.0914172249654	2.70645198469294	-0.410844185169077	-0.824124821695452	-0.41445467413116	0.844450617167761	0.714906273208241	0.211989230716565	-0.624200012901738	1.3162693147327	2.0205072217501	2.98643336873923	-0.367518317624087	-0.671810327348399	-0.209812159760325	-0.424467763519335	-0.759713698611901	0.999894201948619	-0.187571547753896	1.89760617748081	0.0941910108470207	-1.14589159799624	1.70355443073208	-0.673350802638888	-0.321592898026398	-0.50842366685096	-0.691595806860611	0.207752923667722	2.10975850889277	-0.121812508791167	-0.857052481029644	-0.425286141017407	-1.14589159799624	-0.643744793149811	-0.512034155813042	-0.951743571541861	-0.0885478704871807	-0.725053004575909	0.109355064487767	-0.481465349267411	-0.560029589082325	-0.420327736176147	-0.265413689776395	-0.437898782458282	1.37774390679376	-0.846028454732086	-1.14589159799624	-0.60325917692166	1.99061237314405	2.95923435189154	0.768774768522512	-0.0501322679306233	-0.412529080018049	-0.420857274557253	-0.338538126221772	-0.72264601193452	-0.791293442066915	0.302299594621455	0.033534796284035	-0.156713902091298	-1.14589159799624	-0.87115745790818	-0.358034766617017	-1.14589159799624	-0.0484955129344792	0.189748618710137	-0.905914431649827	-1.14589159799624	-0.853971530448667	2.80951940959719	-0.0502766874891065	0.105552016114374	-1.14589159799624
CDC20	0.778935426832008	-2.82997857095807	0.0148116549169429	-0.425658353613946	0.691814893835386	0.438270543573773	0.213733594253473	0.366882838206338	0.981643077816811	-0.056821875882198	0.760105198763325	0.603907719457305	0.846242430033123	-0.0610500733075426	0.0805945404414796	-0.258152904449448	0.394366121471074	0.328583235946536	-1.72676319854769	0.785769373833436	0.710448461558704	-0.398322565608234	-1.87361931144888	-0.73215350186504	-2.23498269605677	0.118402491837869	0.743389069407314	0.347315133842537	-0.624481962777793	0.304246518207638	0.432272403040146	0.304836499243733	0.831247078699054	-0.0272736589911315	0.634144247557149	1.26399816867437	-0.706440161708588	0.386548872742822	0.439892991423033	0.107192852152073	0.220665871427583	-2.76478566646963	0.583848364230092	0.0280370631427278	-3.82970143662021	0.562019065894595	1.15160678129837	0.292496062572089	0.665659067901863	-0.117344097168226	0.0663858304888702	0.23964359475529	0.0471131166431168	-2.70441094044263	-0.727433653576285	0.139051828101177	-0.195074098673677	-0.651178604661069	0.321060977736331	0.285957106088708	-2.42962727288161	0.215552702448098	0.428634186650896	0.625982843224508	-0.668583045225858	0.0313311239275889	-0.446504350222618	0.527062689505996	-1.43929493871064	0.709121004227492	0.74363489483902	0.0135825277584129	0.638470775155175	0.225139894284633	-0.520153649561749	-0.50515829822768	0.1473115626065	-1.03938612641125	-1.27100284816469	0.368259460623892	0.306409782006651	0.344463558834747	-0.93023963473377	0.668707303255018	0.140231790173366	0.566542253837986	0.210587028727635	0.696731402469507	-0.103086222129276	0.655088574338503	-2.89256572587043	0.391022895599872	0.577997718955488	-0.630725928743127	0.645993033365379	-2.63685811180981	0.542844682221524	-2.15838349153716	0.157439570392789	0.356853160592732	0.736948443096616	0.296232609134021	0.660545898922377	0.626720319519626	0.645452217415627	1.19501955253766	-1.19568193588996	0.0303969872871055	0.343922742884993	0.695256449879271	0.0508988282913898	0.126318070738804	1.10101590745327	1.04914674136329	0.625147036756707	0.432911549162582	-0.0601651017534003	0.173221563108317	0.518950450259696	0.84575077916971	0.407050713747106	0.295544297925244	0.234628755948486	0.263292001285411	-1.61471596677608	0.694223983066105	0.528635972268914	0.957896341114008	-2.40868294610026	-1.49239323195915	0.437828057796702	0.327845759651418	0.524309444670888	0.804353776470413	1.07486008151974	1.04875342067256	0.681047739926662	-0.90703371398072	-0.423200099296885	-2.94984305145794	0.824855617474696	-0.413072091510596	0.134184484553397	0.208915415792035	0.302476575099354	-3.06459436297832	-0.574186079450737	-1.19720605356653	-0.0901066393351964	0.897619945259686	-1.04327016823221	1.25755754236367	-0.507518222372058	0.478684244546247	0.644173925170755	0.959518788963267	-2.33827854245965	0.0113209337867173	0.823724820488849	1.00283323002987	0.159946989796191	0.423668512930434	-0.191681707716133	-0.290257705830257	-0.195713244796113	0.236251203797747	0.123810651335403	0.0998672542872339	0.282515550044824	1.00194825847573	0.474554377293585	0.430699120277227	0.732572750412248	-0.11055931525314	0.0437207256855734	0.0702698723098263	-0.972226618469162	-3.46076662871578	0.46457386476632	-0.923454852818683	0.904994708210867	0.833459507584408	0.966746056655425	-0.621532057597321	0.520966218799686	-0.554667540173277	0.605923487997294	1.61297195152427	0.398200998205688	0.693437341684646	0.464623029852661	-0.369069339235215	0.509314093336819	0.304590673812026	-0.000429521848832095	1.47884959598545	1.2708321156758	-2.6578516036775	-0.0838135082835215	-0.323149148592526	1.11488046180149
CDC45	0.980973281897092	-2.51387123975092	-0.36180418027627	-0.287686307747274	1.10366744995083	0.0264277901883101	0.120553231370634	0.756207404259704	0.368448425961869	0.241970320574164	0.711793439802316	0.216144948269868	0.108018938951882	0.372989150762625	0.229436028155412	-0.273212747444867	0.110478498218958	0.688947918148516	-2.10217885781577	0.711935337452339	0.419295083886994	-0.24852255634076	-2.23764381437164	-0.42376615411991	-2.25136058720725	0.708387896201749	0.952120759725626	0.408321665618502	-0.237454539638918	0.179156960830382	0.584605846164492	0.262308983744214	0.868448445428374	0.167568652745121	1.05669932779302	1.04738138210814	-0.34960098237424	0.453303220675985	0.465222623277967	-0.0914891569813049	0.474398671312827	-2.42461761788607	0.515359792952974	0.285958592081481	-3.18670259694617	-0.118733505785837	0.700961919183848	-0.0308042619878769	0.720591094103779	0.330703651055591	0.311452869869055	0.477662317263369	-0.200797646716154	-2.31053190726709	-0.032223238488113	0.665676703544645	0.288843844298628	0.0786934246136708	0.435660612856383	0.339548604573728	-2.96345029424237	0.614546250319473	0.746038072674679	0.639189142206905	-0.460990637642769	0.0673416126117826	-0.848749615940603	0.306202656818182	-1.07744132856198	0.217280129470057	0.36835382752852	0.248403014041901	0.772998626179164	0.451647748092375	0.150635533175637	0.0636522737111686	-0.0682179423774335	-1.36965588917725	-1.18315507782956	0.553955953759394	0.688238429898398	0.728017071121681	-1.7310219045707	0.40141597998402	0.322047894404151	0.447580015458366	0.74386230870765	0.691312878982242	0.404774224367912	0.855062767109481	-2.39046758344706	0.403355247867676	0.433721344972727	-0.429016367170783	1.03380650692255	-2.0841105570461	-0.310437230967725	-3.22728532485292	0.0751459833630806	0.273282402012706	0.718320731703402	0.48830464101514	0.435755211289732	0.048280028291945	0.26476854301129	1.36537401581103	-0.880865784062612	0.379374545013687	0.411963705302441	0.237524194206757	0.118330168186931	0.263775259461124	0.267937590528484	0.767464617828243	0.605890493668033	0.419484280753692	0.0663010298449427	-0.116132048868737	0.24495017122466	1.04511101970776	0.740693261190456	0.164777998961324	0.474871663479572	0.245612360258103	-1.80826152540021	0.712692124919132	0.667237577694904	0.340305392040521	-2.2408601611055	-1.35882436855878	0.452782929292564	-0.0742249428950997	0.203326860551069	0.175987913313189	0.464796930327897	0.423835808687749	0.970567454228695	-3.6719925600269	-0.0579067131423851	-3.11589566958439	-0.203635599716626	-0.120483576802794	-0.157424265025606	0.47307429324594	0.636871480589853	-3.41572540408427	-0.121429561136285	-1.21962277388563	0.110856891952354	0.694150831982714	-0.772124884927857	0.489912814382074	-0.236839649822149	1.12121545933709	0.542509543324156	0.0890519530653937	-2.37008162106033	0.461580583594028	0.289553332548746	1.12343852252079	0.267748393661785	0.660710285793818	0.0421311301242556	0.39233453038251	0.509210894785284	0.534326778839462	-0.672796529911334	0.137675547806815	0.607924359985038	0.649689568308652	0.720212700370383	0.24088243859065	1.03399570378925	1.0130894500191	-0.655579615041804	0.519049131853587	-0.418279444985664	-3.00942513285002	0.704698557301136	-1.0042221411498	0.59709283936657	0.321905996754127	0.776498768213079	-0.487620096630532	0.330750950272265	-0.303768041416616	0.417024721486616	1.25824129004321	0.466547001344854	0.780330004763716	0.740977056490504	-0.288301197564043	-0.0883674086807853	0.234828138856309	0.376773088096588	0.774275705029376	0.128357602121932	-2.69843278321495	0.10674186010167	-0.0212025210029465	1.20649594700127
CDC6	0.676587438469452	-3.02897977369599	-0.732817238309157	-0.701796604975766	1.25402889994595	-0.164275138854535	-0.319251171778324	0.0857333670885584	1.42273537713206	0.058526746050256	0.239501629452235	0.0774061069109473	-0.350907473827564	0.591598531160549	0.552886306365394	-0.620621709961952	0.418887341064595	1.02455249352475	-1.77588603414445	0.357736010599999	-0.152705968226098	0.0166361776758596	-2.7174385360588	-0.311813847802901	-1.78879010907617	0.323282766201027	0.929011485532768	0.371148620504396	-0.500480322666644	-0.0105704433624428	0.824380414904156	0.8020048761063	1.1985350210524	-0.166817813717928	0.945793139631161	1.39063410698172	-0.520249619729523	0.798508698169135	0.369686582457945	-0.365273586805733	0.314192703564398	-2.47569372342173	0.141799347826369	0.858325124330449	-3.38749692943437	0.430901479794126	0.079503813673246	0.518433061966422	1.13236190773261	0.260605830818396	0.4083988072531	0.361740723509843	-0.0144480225291168	-2.68654503646857	0.403885559370578	0.795457488333064	0.497900962444526	0.731254948032396	0.337267477949687	0.417425303018144	-2.86109966584049	0.752486283141726	1.36069411046527	0.053632096938225	-0.537412675057424	-0.262040987351987	-0.946465493705735	0.156292594547707	-1.16411846201216	0.0215308267878905	0.458362368318768	0.487285294889861	0.244904813536945	-0.38752199186042	0.397083904111002	-0.0704504363953429	0.307200347690068	-1.08968165538633	-1.61359981098841	0.640227187922935	0.611304261351843	0.733606922281035	-1.26957590197137	0.298110285053439	0.0944420284956786	0.252977806228217	0.84790015739054	0.625034705614164	-0.196757810234378	0.505274719548365	-2.48611869036164	1.76733138799336	-0.289629009619799	-0.578476874101217	1.10038777132544	-2.75500655716542	-0.00198891569849193	-2.74737853257525	-0.356247091040689	0.286286846938663	0.139256672962976	0.504194082731423	0.0742277633317058	-0.113103807228757	0.446348229589237	0.727377368865722	-1.56986580333806	-0.191163925534914	0.398736642772208	0.51404694782707	0.234988381569714	0.276306848099846	-0.564619296095726	1.51255536668141	-0.469205421846913	0.826478121666456	0.260033728974133	-0.348682633322096	0.765644625559783	0.760622842704583	0.846819520573598	0.47368198437071	0.0156826746020872	0.368860213127342	-1.77461469671276	0.809696467568063	0.305547609028863	0.381510020572721	-2.31143692724656	-0.919449573282187	0.413229889493547	-0.197902013922905	0.160106606842796	-0.192816664196119	0.062595025831684	0.213884180203553	0.897164482868775	-1.33962659445784	0.381128619343213	-2.56424237553938	-0.182963799100473	-0.0511896743051424	0.0946962959820173	0.755601059849382	0.940771356775961	-2.05189339056574	-0.245895001969444	-1.65186706768247	0.774861821939582	0.515763253359859	-0.65304081447021	0.348836648578125	0.332690663195581	-0.0642208829800305	0.787130228155453	-0.026207893772308	-2.69213892116804	0.438910905613813	1.20959565670816	0.903457603155672	0.47686032794995	0.639972920436596	0.181465075695295	0.0014436953670882	0.227614624465875	0.666035337786372	-0.75500207649226	0.345531171255714	0.856926653155584	0.591789231775303	0.709324377335634	1.02474319413951	0.845611750013486	0.821964873783933	-1.03259860470316	0.482517779520999	-0.51217662703825	-2.65819421174174	0.649380817431149	-1.14949808154765	1.28091768662633	-0.0926352745784439	0.948399381366138	-0.614074322188715	0.713519790860232	0.259970162102547	0.681291386966729	1.08494102153033	0.20829029550409	0.792469845368578	1.11513528553312	-0.40506644841783	-0.0372049625564821	0.393397025559083	0.479911537786021	0.471202876378901	-0.00529439302090273	-2.75786706638674	0.361359322280334	0.330592956433281	0.66495470096943
CDCA3	0.962985734400466	-2.7169246197306	-0.156560123605146	-0.719724049985515	0.750354051220724	0.387226674903435	-0.0450770479161321	0.188934066348815	0.571632341816608	0.293764328135182	0.711276843345954	0.261081572458102	0.0623368309198068	0.00685365478025759	-0.118322591271487	-0.174710033378387	0.64791363520521	0.386451589788564	-1.43280235566728	0.501293367642022	1.01052428811258	-0.487650648507747	-2.36070841902092	-0.815770013803339	-2.33590569534503	0.73336676911979	1.82061741400576	0.425528797663334	-0.810538189277957	0.228657178485979	1.1093476402587	0.686732481375023	0.793048322964895	0.269090785311774	0.445099696813839	0.977260218599349	-0.794196811439416	0.65514776294401	0.707788960329031	-0.416278227513331	0.35312292984909	-2.61461338456756	0.578414336571734	0.550317501157643	-3.19489377390134	0.595401618672667	1.54998352806313	0.0350150806205878	0.746284854367649	-0.196670778299746	0.232468013634097	0.35590031817738	-0.45186755237118	-2.10279884704743	-0.00755001027110492	0.744282551154231	-0.592093367736678	-0.795488619964202	-0.112315681631232	0.491540213279889	-2.56739778298664	-0.0143965954524698	0.50594387833125	1.08777443789477	-0.481708329293732	0.027393410324351	-0.906842514800738	0.778321705782336	-1.40922685008994	1.02072957545839	0.390843738772836	-0.0997851389408105	0.861384993926062	0.617491544446504	-0.212301661449654	-0.822358237279747	-0.116966192320462	-1.19646598605771	-1.24581307170453	0.284463306756726	0.520153772103894	1.12497852340861	-1.38765364772601	0.616522688052915	0.289113817445954	-0.341870056485669	0.693449885703909	0.596499655918734	-0.421510052038714	1.25312592906736	-2.60557072489406	0.0124730218630753	0.398013276085397	0.348537009586101	0.734723168070815	-2.79023475351219	0.337104504141746	-2.13231667183879	-0.484162765490825	0.683567550489297	0.90982781360553	0.342917642503282	0.136163688111315	1.33076362140698	0.723742795610136	1.16340982702098	-1.2013748584519	-0.613214437116926	0.537334825483545	0.865647962057856	0.129963007192344	0.218774843271367	0.720448683871932	1.76145258357057	0.837744897922482	0.0512272776066496	-0.0444311436537396	-0.218760704073583	0.449685617076829	0.505039612363901	0.497224170788947	0.122793469879782	-0.215014459351704	0.072154575708179	-2.36768418505476	0.431535707303588	0.876305382387339	0.79337127509609	-2.40999091424149	-1.01270622340693	0.429920946647606	0.427401920024274	0.179955997101554	0.583129437687202	0.719544417904582	0.345307488274136	0.452592186257597	-0.812217540360178	-0.432361243646914	-2.64174136358807	1.31836225956904	-0.419249387120339	-0.10992583586038	0.0922421982685983	0.0382446019325516	-1.78482017867141	-1.07820091561357	-1.39811729677678	-0.260227757719207	0.819917940280439	-0.813186396753768	1.02027744247472	-0.975631318745582	-0.39451125387069	0.484241495114849	0.351637350045587	-2.47322494152976	0.0263599635045224	0.465897814062891	1.15501307160987	0.377925653524977	1.03984834162522	-0.154945362949164	-0.378363647310868	0.925587877607917	-0.00225359531948287	0.398917542052747	-0.325076545663454	0.479720165278099	1.13188969901621	0.0479977562946846	0.664319603469989	0.852148562973845	0.526548224301584	-0.4354615841064	0.0911441610225307	-0.539581351204136	-2.5715961606922	-0.0576075906065538	-1.24607143340949	1.13731529482031	0.519249506136544	1.15746750780697	-0.224573842435119	-0.10262711769534	-0.676836006962626	0.821403520083942	1.33134493524314	0.289630540855868	0.535655474401324	0.513823910332443	-1.16184551759346	-0.00257654745067971	1.09823808694554	-0.0133631486326401	1.22044317339028	1.60146209777585	-2.37821242453176	-0.206294751809399	-0.509611393429105	1.19421946033712
CDK1	0.594923655215787	-1.75607497340949	-0.182454506740546	0.0860305017906482	0.501480343423067	0.026220932896717	-0.292422222653105	0.851856204229572	0.37659679370322	0.245425196397948	0.725290967364785	0.606402997900809	0.524292795128332	0.382592373959091	0.56238666480283	-0.675993125364065	-0.0366595429575389	0.226268586312115	-1.18664108276653	0.702770982989075	-0.376360346235298	-0.199198261357552	-2.54076481860469	0.0419410518602807	-2.49960004196987	0.867283855863581	2.08029210519161	0.156003310386604	-1.29287984022727	0.505063068210113	1.16121352206603	0.528679805071653	0.477424905567195	-0.514916743611825	0.201262629635192	0.595216122545343	-0.915450751436957	0.780421058985842	0.812665582069245	0.699334491866807	0.706207474111343	-2.65314538998608	0.481885032342904	1.01322505331137	-2.83272033033265	0.794020789810134	0.432311819983386	0.0575149371590673	0.845641273476535	0.0512268895736408	0.157758114363933	-0.0502592737818322	-0.0207931903291983	-2.31629614317148	-0.00931384764417663	0.814054801884629	-0.217769936784273	-0.918667892062059	0.273794527364751	0.095901274163119	-2.2967739489237	0.8278007663737	0.947639254658729	-0.181065286925161	-0.384841898792383	0.454319986532376	-0.713721410876618	0.818149344498396	-1.90603759663865	0.281764262095116	0.310791644553418	-0.00865579615267884	0.133995143837615	-0.010995534789116	0.306989569269207	0.851051919073297	-0.575018779835312	-1.4856158104038	-1.41176780969125	0.33923409235261	0.540012914091896	0.767991197479768	-1.34011331395035	0.321539818914552	0.404527423675692	-0.636510035874184	-0.0459453806709004	0.436333245764763	-0.149625048998034	0.788463910548595	-3.26337847310191	0.471575558976102	0.0765984304125097	-0.494663381040164	1.00737570672027	-2.66747628913425	-0.439898873581051	-2.28478278841196	0.372867835251399	0.523122925810114	-0.169147243245808	0.427486109045735	0.981346114389905	0.964236775610957	1.21605114635753	1.42238684735836	-1.38500704903699	0.424488318917799	1.02938387326926	0.304942297962325	0.714469676171262	0.263631287662727	-0.58116059375596	0.0890282919185832	0.925046153450629	0.349543565719413	0.855512045849006	0.383323542282978	0.796287411614182	0.507622157343716	1.30949445815025	0.0657771392189859	0.295948927578519	0.338064223034391	-2.1657485852832	0.525974482273272	1.01710024542797	0.0247585962489431	-1.19080874221269	-0.922835551508212	0.000703158393071118	1.01951310089679	0.408548849457069	1.05292749329841	0.434944025949379	-0.663709497522768	0.302383208828721	-1.86567710516011	-0.27290002840533	-2.55224416128971	1.5944307539689	-0.199856312849049	-0.0943487237121997	0.359194987594717	0.586734569988256	-3.16445139888004	-0.00726657633729476	-1.81997908491719	-0.227202008162412	0.251640127150984	-1.0003393938402	-0.336292322086307	-0.443481598368096	-0.233490055747838	0.75578068647086	0.564653286606879	-2.14688444252693	0.70964396523361	0.751320559695152	0.839572576388275	-0.219305390264435	0.381349387808484	0.241623121113737	-0.356253217328414	0.684418658059519	0.684784242221462	0.572549904504855	-0.0137739744198855	0.661533089521866	1.0865612361972	0.29148880080281	0.695678650247374	0.894629551176944	0.592510799746962	-1.39875301352606	0.453588818208489	-0.639215358672565	-3.33408245002175	1.01629596027169	-1.01781431678109	0.710302016725108	0.538769927941289	0.473037895623875	-0.205778776272532	0.567943544064369	-0.387474104758376	0.687855149181786	0.525170197116997	0.220492356553411	0.800966888887058	0.667967370772068	-0.774773965921158	0.316933458474066	0.647860241865184	0.588489373965584	0.608523386040079	1.02689790096805	-2.38034648834395	0.343036167636821	0.0825208938359925	0.00296978019711978
