V1,V2
2,1
11,53
11,14
11,32
11,1
22,1
40,1
53,61
53,77
53,1
61,54
61,1
4,3
12,54
12,3
7,58
7,6
36,6
58,80
32,38
20,15
28,38
28,16
89,38
89,19
89,55
31,37
31,23
38,96
34,77
34,33
77,80
77,33
